"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
708.602169691234,-0.37884667089771,0.173141109913107,-2.18808041075767,0.0286637455576237,0.13546296164634
0,NA,NA,NA,NA,NA
520.297900552084,0.203760478374475,0.100598669177049,2.02547886608584,0.0428182164184854,0.178381106563261
237.163036796015,0.0340429427184954,0.126278989626884,0.269585168673601,0.787479411712005,0.927327514422828
57.9326331250967,-0.117178108083574,0.301236522058032,-0.388990376342881,0.697283265436093,0.890384683218586
0.318098378392895,-1.7245689399543,3.49363336623278,-0.493631918169456,0.621566154835963,NA
5817.35286765231,0.440959787146635,0.258923917152699,1.7030477214918,0.0885591381450606,0.292076100255222
1282.10638546592,-0.241942193453961,0.119651266176158,-2.02206128849283,0.0431700206160698,0.179279189103313
609.892091906969,-0.0296236452329462,0.231615860914184,-0.12789989906573,0.898228190924615,0.968828008599586
369.342807845239,-0.489622091547685,0.210897437974949,-2.32161232611011,0.0202538195864094,0.105240205416022
183.237674249271,-0.133405967263067,0.165075293694774,-0.808152233305945,0.419002951617375,0.709780808396436
2813.85122198422,-0.0427439212354902,0.291263263805633,-0.146753561286789,0.88332654043708,0.962390646107118
539.8235458671,-0.0024813252155711,0.0979673748954822,-0.0253280770074562,0.979793278897963,0.994640367499607
114.03778409508,0.269578090821224,0.864556112109748,0.311810982590108,0.755184176992415,0.915196254768738
598.668142741294,-0.247559479131395,0.171211721128939,-1.4459260002705,0.148197958442884,0.401753306774555
5.7649879371736,-1.0559705864807,0.637417998217869,-1.65663754307698,0.0975927772529307,0.311007935311316
1779.82871935893,-0.226244552456854,0.13166399342355,-1.71834794444558,0.0857331691847156,0.285851472241783
54.7277288861649,0.0122596984858789,0.300397037012435,0.0408116491687347,0.967446052403555,0.990827101549651
785.453250774629,-0.0363763187835808,0.107924443455231,-0.337053568394546,0.736076518498032,0.907930451319602
183.860422539257,-0.308492992537025,0.160769525725465,-1.91885241400673,0.0550030143583119,0.21276515866311
1.42773408312638,-2.03318292515723,1.56093590012293,-1.30254094674683,0.19273152994439,NA
178.056714274042,0.0899899440212976,0.144924474952125,0.620943729836009,0.534636647315549,0.79294807371218
1253.63083632383,0.180114025447718,0.167395862548144,1.07597656660072,0.2819377366829,0.58114686850044
8285.42119089887,0.0881426858611379,0.122382128336453,0.720225142831441,0.471386385785606,0.749148291154765
0.528897429425744,-0.5886425642714,2.58623076306143,-0.227606357746128,0.819952276909595,NA
0.105978355992386,-0.54073331654954,3.5338115409304,-0.153017021503975,0.878384852147097,NA
6.89982616366639,-0.282644758504534,0.966484617965644,-0.292446204782311,0.769945485157969,0.921039071970982
108.442359160607,0.112535622950391,0.295972871384502,0.380222763065992,0.703780063399409,0.893661355816069
349.807740878471,-0.15759969684287,0.133653659961572,-1.1791648420865,0.238332542812907,0.531441937113714
7168.82575403564,0.398577161593402,0.102371469005605,3.89343989555897,9.88326980446038e-05,0.00148232547451205
250.508248733712,0.391390331820841,0.14685743487548,2.66510396394094,0.00769645251254477,0.0505975316872756
540.269559761662,0.402453765543576,1.4216158887766,0.283095995705222,0.777103251060003,0.923510259929565
1065.27029988478,-0.0713703637209091,0.0915946431894527,-0.779198010229571,0.435863082046991,0.723197950084525
377.977300973334,-0.920203827667544,0.186973554223675,-4.92157209872959,8.58517626674014e-07,2.3479215701794e-05
104.516320058985,-1.13967997481794,0.543803604797916,-2.09575656498537,0.0361037912143076,0.159069326141347
0.742897581513727,-0.00905543340260345,2.0422432865077,-0.00443406202504331,0.996462141961495,NA
116.350067230415,-0.322623504552375,0.322945541353855,-0.999002813910577,0.317793328154823,0.619250680000636
851.094610270363,0.173166589353921,0.157321231503668,1.10071976743891,0.271018640227807,0.568489286963774
80.1570525284788,-0.388760810348172,0.370501288969664,-1.04928328705492,0.294047755756352,0.593913003083423
2546.61419680864,1.18342575180993,0.163559231959922,7.23545676773484,4.63964921802559e-13,5.37840110641831e-11
4469.51547111392,-0.209214121439075,0.191641198659313,-1.09169699888489,0.274966304749812,0.572557024422833
290.814916945508,-0.0527549520475335,0.123923834494143,-0.425704645622685,0.670323076490505,0.875548082517982
2117.46434149409,-0.186011645235622,0.0907432028528171,-2.04986863354743,0.0403772518064378,0.170960189517627
25.5043187098086,0.988022610375255,0.326515195132473,3.02596211479345,0.00247843354689943,0.0212667115428314
38.4397332377094,0.67448280222007,0.670605267653955,1.00578214152668,0.314520379715022,0.615884338902458
1225.35425318088,0.369205613340526,0.104110555661371,3.54628414952851,0.000390704672168808,0.00475944511832484
84.8826514051604,-0.163709419258288,0.181108898310496,-0.903928082968194,0.366033536914632,0.66540778948625
1460.11823233908,0.147075858368194,0.124720642582103,1.17924230763464,0.238301703773229,0.53143912292384
3634.48774846585,-0.0129065749866249,0.238678485101157,-0.0540751504315725,0.956875290355651,0.987298341591473
1224.83873003951,0.0516575900765729,0.167717206367764,0.308004117140492,0.758079199514549,0.91634580231617
1.31744467960502,-1.33092462639324,1.43032095017352,-0.930507678176548,0.352108290536732,NA
466.436178170793,-0.0699129214786171,0.122326490565013,-0.571527239567625,0.56764230109198,0.813452200112608
1237.79987702344,-0.298900431889544,0.082906622974441,-3.60526603503909,0.000311833318892236,0.00392084835082804
1285.22881396749,-0.191968374853398,0.137561344633655,-1.39551103810912,0.162861788543729,0.424409081443614
78.1202497526934,-0.664913613369808,0.357712217157811,-1.85879481179831,0.0630562281511648,0.233148558668553
1035.33054232716,0.366665539721681,0.116614466784915,3.14425430935566,0.0016651066736829,0.0154538412772388
478.92540525978,-0.0304529997503491,0.0986911981770163,-0.308568548288648,0.75764974887458,0.916288997801928
2774.56152530307,-0.0767405545363151,0.297121310195733,-0.258280210482921,0.796190658005904,0.931801846091974
97.1812428538078,-0.384456487299415,0.289078048131372,-1.3299400967475,0.183538008976336,0.454369102409315
365.676604490797,0.0961117086184693,0.136415641229851,0.704550502801416,0.481090010737457,0.757202637782992
914.379014067714,2.54403922516001,0.901187392755259,2.82298581361858,0.00475786768548944,0.0350509908047865
0,NA,NA,NA,NA,NA
12.8074400018354,-0.433711984672416,0.45570400489767,-0.951740559685904,0.341228573956964,0.643714617052613
